BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
N2                                                              
cross_section_Baohong_phelps.txt
--------------------------------------------------
O2                                                              
cross_section_Baohong_phelps.txt
--------------------------------------------------
O3                                                              
cross_section_Baohong_phelps.txt
--------------------------------------------------
O                                                               
cross_section_Baohong_phelps.txt
--------------------------------------------------
N                                                               
cross_section_Baohong_phelps.txt
 
 
 
 Conditions
A1     Electric field / N (Td)                                         
A2     Angular frequency / N (m3/s)               0.000    
A3     Cosine of E-B field angle                  0.000    
A4     Gas temperature (K)                        300.0    
A5     Excitation temperature (K)                 300.0    
A6     Transition energy (eV)                     0.000    
A7     Ionization degree                          0.000    
A8     Plasma density (1/m3)                     0.1000E+19
A9     Ion charge parameter                       1.000    
A10    Ion/neutral mass ratio                     1.000    
A11    e-e momentum effects                       0.000    
A12    Energy sharing                             1.000    
A13    Growth model                               1.000    
A14    Maxwellian mean energy (eV)                0.000    
A15    # of grid points                           200.0    
A16    Grid type                                                       
A17    Maximum energy                                                  
A18    Precision                                 0.1000E-09
A19    Convergence                               0.1000E-03
A20    Maximum # of iterations                    1000.    
A21    Mole fraction N2                          0.8000    
A22    Mole fraction O2                          0.2000    
A23    Mole fraction O3                           0.000    
A24    Mole fraction O                            0.000    
A25    Mole fraction N                            0.000    
         746   556.1       10.76      0.2022E-12  0.1379E-14  0.6918E-15  0.1616E-14  0.9622E-15  0.6444E-15  0.4441E-15  0.3756E-15  0.3209E-15  0.1777E-15  0.8595E-16  0.1376E-15  0.5819E-15  0.1709E-14  0.1825E-14  0.5666E-15  0.5391E-15  0.4213E-15  0.1607E-14  0.4967E-15  0.2697E-14  0.4725E-16  0.1990E-15  0.5710E-14  0.2775E-14  0.1797E-15  0.2636E-37  0.4328E-16  0.1402E-12  0.2124E-17  0.1729E-16  0.1598E-14  0.7113E-17  0.7190E-15  0.4103E-15  0.2280E-15  0.9559E-15  0.2463E-15  0.5514E-15  0.1788E-14  0.1162E-13  0.1209E-15  0.3099E-14  0.2742E-12  0.3709E-14  0.8526E-13  0.2798E-14  0.1072E-12  0.2348E-14
         747   557.6       10.78      0.2023E-12  0.1376E-14  0.6926E-15  0.1612E-14  0.9599E-15  0.6429E-15  0.4431E-15  0.3747E-15  0.3201E-15  0.1773E-15  0.8576E-16  0.1379E-15  0.5829E-15  0.1711E-14  0.1828E-14  0.5677E-15  0.5400E-15  0.4220E-15  0.1611E-14  0.4973E-15  0.2703E-14  0.4735E-16  0.1997E-15  0.5741E-14  0.2795E-14  0.1812E-15  0.2646E-37  0.4326E-16  0.1404E-12  0.2118E-17  0.1723E-16  0.1597E-14  0.7091E-17  0.7187E-15  0.4101E-15  0.2278E-15  0.9559E-15  0.2464E-15  0.5509E-15  0.1788E-14  0.1165E-13  0.1215E-15  0.3118E-14  0.2744E-12  0.3732E-14  0.8533E-13  0.2814E-14  0.1073E-12  0.2363E-14
         748   559.1       10.80      0.2025E-12  0.1373E-14  0.6935E-15  0.1608E-14  0.9576E-15  0.6413E-15  0.4420E-15  0.3738E-15  0.3194E-15  0.1769E-15  0.8558E-16  0.1381E-15  0.5839E-15  0.1713E-14  0.1831E-14  0.5687E-15  0.5409E-15  0.4226E-15  0.1615E-14  0.4980E-15  0.2708E-14  0.4746E-16  0.2003E-15  0.5772E-14  0.2814E-14  0.1826E-15  0.2724E-37  0.4324E-16  0.1405E-12  0.2111E-17  0.1718E-16  0.1597E-14  0.7070E-17  0.7184E-15  0.4099E-15  0.2277E-15  0.9560E-15  0.2465E-15  0.5505E-15  0.1789E-14  0.1167E-13  0.1221E-15  0.3138E-14  0.2746E-12  0.3756E-14  0.8540E-13  0.2829E-14  0.1073E-12  0.2378E-14
         749   560.6       10.82      0.2026E-12  0.1370E-14  0.6943E-15  0.1605E-14  0.9554E-15  0.6398E-15  0.4410E-15  0.3730E-15  0.3187E-15  0.1765E-15  0.8539E-16  0.1383E-15  0.5849E-15  0.1716E-14  0.1834E-14  0.5697E-15  0.5418E-15  0.4233E-15  0.1620E-14  0.4987E-15  0.2714E-14  0.4756E-16  0.2009E-15  0.5803E-14  0.2834E-14  0.1840E-15  0.2593E-37  0.4322E-16  0.1407E-12  0.2106E-17  0.1713E-16  0.1596E-14  0.7051E-17  0.7181E-15  0.4097E-15  0.2275E-15  0.9560E-15  0.2466E-15  0.5501E-15  0.1789E-14  0.1169E-13  0.1227E-15  0.3157E-14  0.2748E-12  0.3779E-14  0.8547E-13  0.2845E-14  0.1074E-12  0.2394E-14
         750   562.1       10.84      0.2027E-12  0.1367E-14  0.6952E-15  0.1601E-14  0.9531E-15  0.6383E-15  0.4399E-15  0.3721E-15  0.3180E-15  0.1761E-15  0.8520E-16  0.1385E-15  0.5859E-15  0.1718E-14  0.1837E-14  0.5708E-15  0.5427E-15  0.4240E-15  0.1624E-14  0.4993E-15  0.2719E-14  0.4766E-16  0.2016E-15  0.5834E-14  0.2853E-14  0.1854E-15  0.2577E-37  0.4319E-16  0.1408E-12  0.2099E-17  0.1708E-16  0.1595E-14  0.7029E-17  0.7177E-15  0.4095E-15  0.2274E-15  0.9561E-15  0.2467E-15  0.5496E-15  0.1789E-14  0.1172E-13  0.1234E-15  0.3177E-14  0.2750E-12  0.3802E-14  0.8555E-13  0.2861E-14  0.1074E-12  0.2409E-14
         751   563.6       10.86      0.2028E-12  0.1363E-14  0.6960E-15  0.1597E-14  0.9508E-15  0.6367E-15  0.4389E-15  0.3712E-15  0.3172E-15  0.1757E-15  0.8502E-16  0.1388E-15  0.5869E-15  0.1720E-14  0.1841E-14  0.5718E-15  0.5436E-15  0.4246E-15  0.1628E-14  0.5000E-15  0.2725E-14  0.4776E-16  0.2022E-15  0.5865E-14  0.2873E-14  0.1869E-15  0.2569E-37  0.4317E-16  0.1410E-12  0.2093E-17  0.1703E-16  0.1595E-14  0.7008E-17  0.7174E-15  0.4093E-15  0.2273E-15  0.9561E-15  0.2468E-15  0.5492E-15  0.1790E-14  0.1174E-13  0.1240E-15  0.3197E-14  0.2752E-12  0.3826E-14  0.8562E-13  0.2877E-14  0.1075E-12  0.2424E-14
         752   565.1       10.88      0.2029E-12  0.1360E-14  0.6969E-15  0.1593E-14  0.9486E-15  0.6352E-15  0.4378E-15  0.3704E-15  0.3165E-15  0.1753E-15  0.8483E-16  0.1390E-15  0.5879E-15  0.1722E-14  0.1844E-14  0.5729E-15  0.5445E-15  0.4253E-15  0.1632E-14  0.5007E-15  0.2730E-14  0.4786E-16  0.2028E-15  0.5896E-14  0.2893E-14  0.1883E-15  0.2613E-37  0.4315E-16  0.1412E-12  0.2087E-17  0.1698E-16  0.1594E-14  0.6987E-17  0.7171E-15  0.4091E-15  0.2271E-15  0.9562E-15  0.2469E-15  0.5487E-15  0.1790E-14  0.1177E-13  0.1246E-15  0.3217E-14  0.2753E-12  0.3849E-14  0.8569E-13  0.2893E-14  0.1075E-12  0.2439E-14
         753   566.6       10.90      0.2031E-12  0.1357E-14  0.6977E-15  0.1589E-14  0.9463E-15  0.6337E-15  0.4368E-15  0.3695E-15  0.3158E-15  0.1749E-15  0.8465E-16  0.1392E-15  0.5889E-15  0.1724E-14  0.1847E-14  0.5739E-15  0.5454E-15  0.4260E-15  0.1637E-14  0.5013E-15  0.2736E-14  0.4796E-16  0.2035E-15  0.5927E-14  0.2913E-14  0.1898E-15  0.2587E-37  0.4313E-16  0.1413E-12  0.2081E-17  0.1693E-16  0.1593E-14  0.6966E-17  0.7168E-15  0.4088E-15  0.2270E-15  0.9563E-15  0.2469E-15  0.5483E-15  0.1791E-14  0.1179E-13  0.1253E-15  0.3237E-14  0.2755E-12  0.3873E-14  0.8576E-13  0.2909E-14  0.1076E-12  0.2455E-14
         754   568.1       10.92      0.2032E-12  0.1354E-14  0.6985E-15  0.1586E-14  0.9440E-15  0.6321E-15  0.4357E-15  0.3686E-15  0.3151E-15  0.1745E-15  0.8446E-16  0.1394E-15  0.5899E-15  0.1727E-14  0.1850E-14  0.5750E-15  0.5463E-15  0.4266E-15  0.1641E-14  0.5020E-15  0.2741E-14  0.4806E-16  0.2041E-15  0.5959E-14  0.2933E-14  0.1913E-15  0.2580E-37  0.4310E-16  0.1415E-12  0.2075E-17  0.1688E-16  0.1592E-14  0.6945E-17  0.7164E-15  0.4086E-15  0.2269E-15  0.9563E-15  0.2470E-15  0.5478E-15  0.1791E-14  0.1181E-13  0.1259E-15  0.3257E-14  0.2757E-12  0.3897E-14  0.8584E-13  0.2925E-14  0.1076E-12  0.2470E-14
         755   569.7       10.94      0.2033E-12  0.1351E-14  0.6994E-15  0.1582E-14  0.9418E-15  0.6306E-15  0.4347E-15  0.3678E-15  0.3143E-15  0.1741E-15  0.8428E-16  0.1397E-15  0.5909E-15  0.1729E-14  0.1853E-14  0.5760E-15  0.5472E-15  0.4273E-15  0.1645E-14  0.5027E-15  0.2746E-14  0.4816E-16  0.2047E-15  0.5990E-14  0.2953E-14  0.1927E-15  0.2558E-37  0.4308E-16  0.1416E-12  0.2068E-17  0.1683E-16  0.1592E-14  0.6925E-17  0.7161E-15  0.4084E-15  0.2267E-15  0.9564E-15  0.2471E-15  0.5474E-15  0.1792E-14  0.1184E-13  0.1265E-15  0.3277E-14  0.2759E-12  0.3920E-14  0.8591E-13  0.2941E-14  0.1077E-12  0.2486E-14
         756   571.2       10.96      0.2034E-12  0.1347E-14  0.7002E-15  0.1578E-14  0.9395E-15  0.6291E-15  0.4337E-15  0.3669E-15  0.3136E-15  0.1737E-15  0.8410E-16  0.1399E-15  0.5919E-15  0.1731E-14  0.1856E-14  0.5770E-15  0.5480E-15  0.4280E-15  0.1649E-14  0.5033E-15  0.2752E-14  0.4826E-16  0.2054E-15  0.6022E-14  0.2973E-14  0.1942E-15  0.2498E-37  0.4306E-16  0.1418E-12  0.2062E-17  0.1678E-16  0.1591E-14  0.6904E-17  0.7158E-15  0.4082E-15  0.2266E-15  0.9564E-15  0.2472E-15  0.5469E-15  0.1792E-14  0.1186E-13  0.1272E-15  0.3297E-14  0.2761E-12  0.3944E-14  0.8598E-13  0.2957E-14  0.1077E-12  0.2501E-14
         757   572.7       10.98      0.2036E-12  0.1344E-14  0.7011E-15  0.1574E-14  0.9373E-15  0.6276E-15  0.4326E-15  0.3660E-15  0.3129E-15  0.1733E-15  0.8391E-16  0.1401E-15  0.5928E-15  0.1733E-14  0.1859E-14  0.5780E-15  0.5489E-15  0.4286E-15  0.1653E-14  0.5040E-15  0.2757E-14  0.4836E-16  0.2060E-15  0.6053E-14  0.2993E-14  0.1957E-15  0.2516E-37  0.4304E-16  0.1420E-12  0.2056E-17  0.1672E-16  0.1590E-14  0.6883E-17  0.7154E-15  0.4080E-15  0.2264E-15  0.9564E-15  0.2473E-15  0.5465E-15  0.1793E-14  0.1189E-13  0.1278E-15  0.3317E-14  0.2763E-12  0.3968E-14  0.8605E-13  0.2973E-14  0.1078E-12  0.2517E-14
         758   574.2       11.01      0.2037E-12  0.1341E-14  0.7019E-15  0.1571E-14  0.9350E-15  0.6261E-15  0.4316E-15  0.3652E-15  0.3122E-15  0.1730E-15  0.8373E-16  0.1403E-15  0.5938E-15  0.1735E-14  0.1862E-14  0.5791E-15  0.5498E-15  0.4293E-15  0.1658E-14  0.5046E-15  0.2763E-14  0.4846E-16  0.2066E-15  0.6085E-14  0.3013E-14  0.1972E-15  0.2521E-37  0.4301E-16  0.1421E-12  0.2050E-17  0.1667E-16  0.1589E-14  0.6863E-17  0.7151E-15  0.4078E-15  0.2263E-15  0.9565E-15  0.2474E-15  0.5460E-15  0.1793E-14  0.1191E-13  0.1285E-15  0.3338E-14  0.2765E-12  0.3992E-14  0.8613E-13  0.2989E-14  0.1079E-12  0.2533E-14
         759   575.7       11.03      0.2038E-12  0.1338E-14  0.7027E-15  0.1567E-14  0.9328E-15  0.6246E-15  0.4306E-15  0.3643E-15  0.3115E-15  0.1726E-15  0.8355E-16  0.1406E-15  0.5948E-15  0.1737E-14  0.1865E-14  0.5801E-15  0.5507E-15  0.4299E-15  0.1662E-14  0.5053E-15  0.2768E-14  0.4856E-16  0.2073E-15  0.6117E-14  0.3033E-14  0.1987E-15  0.2544E-37  0.4299E-16  0.1423E-12  0.2044E-17  0.1662E-16  0.1589E-14  0.6843E-17  0.7147E-15  0.4075E-15  0.2262E-15  0.9565E-15  0.2475E-15  0.5456E-15  0.1793E-14  0.1193E-13  0.1291E-15  0.3358E-14  0.2767E-12  0.4016E-14  0.8620E-13  0.3006E-14  0.1079E-12  0.2548E-14
         760   577.2       11.05      0.2039E-12  0.1335E-14  0.7036E-15  0.1563E-14  0.9306E-15  0.6231E-15  0.4296E-15  0.3635E-15  0.3107E-15  0.1722E-15  0.8337E-16  0.1408E-15  0.5958E-15  0.1740E-14  0.1868E-14  0.5811E-15  0.5516E-15  0.4306E-15  0.1666E-14  0.5059E-15  0.2773E-14  0.4866E-16  0.2079E-15  0.6149E-14  0.3054E-14  0.2002E-15  0.2542E-37  0.4297E-16  0.1424E-12  0.2038E-17  0.1658E-16  0.1588E-14  0.6822E-17  0.7144E-15  0.4073E-15  0.2260E-15  0.9566E-15  0.2476E-15  0.5451E-15  0.1794E-14  0.1196E-13  0.1298E-15  0.3378E-14  0.2769E-12  0.4041E-14  0.8627E-13  0.3022E-14  0.1079E-12  0.2564E-14
         761   578.8       11.07      0.2040E-12  0.1332E-14  0.7044E-15  0.1559E-14  0.9284E-15  0.6216E-15  0.4285E-15  0.3626E-15  0.3100E-15  0.1718E-15  0.8319E-16  0.1410E-15  0.5968E-15  0.1742E-14  0.1871E-14  0.5821E-15  0.5524E-15  0.4312E-15  0.1670E-14  0.5065E-15  0.2778E-14  0.4876E-16  0.2085E-15  0.6181E-14  0.3074E-14  0.2017E-15  0.2529E-37  0.4295E-16  0.1426E-12  0.2032E-17  0.1653E-16  0.1587E-14  0.6802E-17  0.7140E-15  0.4071E-15  0.2259E-15  0.9566E-15  0.2476E-15  0.5447E-15  0.1794E-14  0.1198E-13  0.1304E-15  0.3399E-14  0.2771E-12  0.4065E-14  0.8634E-13  0.3038E-14  0.1080E-12  0.2580E-14
         762   580.3       11.09      0.2042E-12  0.1329E-14  0.7052E-15  0.1556E-14  0.9262E-15  0.6201E-15  0.4275E-15  0.3618E-15  0.3093E-15  0.1714E-15  0.8300E-16  0.1412E-15  0.5977E-15  0.1744E-14  0.1874E-14  0.5831E-15  0.5533E-15  0.4319E-15  0.1674E-14  0.5072E-15  0.2784E-14  0.4886E-16  0.2092E-15  0.6213E-14  0.3095E-14  0.2032E-15  0.2502E-37  0.4292E-16  0.1428E-12  0.2026E-17  0.1648E-16  0.1586E-14  0.6782E-17  0.7137E-15  0.4069E-15  0.2257E-15  0.9566E-15  0.2477E-15  0.5442E-15  0.1795E-14  0.1201E-13  0.1311E-15  0.3420E-14  0.2773E-12  0.4089E-14  0.8641E-13  0.3055E-14  0.1081E-12  0.2596E-14
         763   581.8       11.11      0.2043E-12  0.1325E-14  0.7060E-15  0.1552E-14  0.9240E-15  0.6186E-15  0.4265E-15  0.3609E-15  0.3086E-15  0.1710E-15  0.8282E-16  0.1414E-15  0.5987E-15  0.1746E-14  0.1877E-14  0.5841E-15  0.5542E-15  0.4325E-15  0.1679E-14  0.5078E-15  0.2789E-14  0.4896E-16  0.2098E-15  0.6245E-14  0.3116E-14  0.2048E-15  0.2461E-37  0.4290E-16  0.1429E-12  0.2020E-17  0.1643E-16  0.1585E-14  0.6762E-17  0.7133E-15  0.4066E-15  0.2256E-15  0.9567E-15  0.2478E-15  0.5437E-15  0.1795E-14  0.1203E-13  0.1317E-15  0.3440E-14  0.2775E-12  0.4114E-14  0.8648E-13  0.3071E-14  0.1081E-12  0.2612E-14
         764   583.3       11.13      0.2044E-12  0.1322E-14  0.7068E-15  0.1548E-14  0.9218E-15  0.6171E-15  0.4255E-15  0.3601E-15  0.3079E-15  0.1707E-15  0.8264E-16  0.1417E-15  0.5997E-15  0.1748E-14  0.1880E-14  0.5851E-15  0.5550E-15  0.4331E-15  0.1683E-14  0.5084E-15  0.2794E-14  0.4906E-16  0.2104E-15  0.6277E-14  0.3136E-14  0.2063E-15  0.2495E-37  0.4288E-16  0.1431E-12  0.2014E-17  0.1638E-16  0.1585E-14  0.6742E-17  0.7130E-15  0.4064E-15  0.2254E-15  0.9567E-15  0.2479E-15  0.5433E-15  0.1795E-14  0.1205E-13  0.1324E-15  0.3461E-14  0.2777E-12  0.4139E-14  0.8656E-13  0.3088E-14  0.1081E-12  0.2628E-14
         765   584.9       11.15      0.2045E-12  0.1319E-14  0.7077E-15  0.1545E-14  0.9196E-15  0.6156E-15  0.4245E-15  0.3593E-15  0.3072E-15  0.1703E-15  0.8247E-16  0.1419E-15  0.6006E-15  0.1750E-14  0.1883E-14  0.5861E-15  0.5559E-15  0.4338E-15  0.1687E-14  0.5091E-15  0.2799E-14  0.4915E-16  0.2110E-15  0.6309E-14  0.3157E-14  0.2078E-15  0.2511E-37  0.4285E-16  0.1432E-12  0.2008E-17  0.1633E-16  0.1584E-14  0.6722E-17  0.7126E-15  0.4062E-15  0.2253E-15  0.9567E-15  0.2480E-15  0.5428E-15  0.1796E-14  0.1208E-13  0.1330E-15  0.3482E-14  0.2779E-12  0.4163E-14  0.8663E-13  0.3104E-14  0.1082E-12  0.2644E-14
         766   586.4       11.17      0.2046E-12  0.1316E-14  0.7085E-15  0.1541E-14  0.9174E-15  0.6141E-15  0.4235E-15  0.3584E-15  0.3065E-15  0.1699E-15  0.8229E-16  0.1421E-15  0.6016E-15  0.1752E-14  0.1886E-14  0.5871E-15  0.5567E-15  0.4344E-15  0.1691E-14  0.5097E-15  0.2805E-14  0.4925E-16  0.2117E-15  0.6341E-14  0.3178E-14  0.2094E-15  0.2502E-37  0.4283E-16  0.1434E-12  0.2002E-17  0.1628E-16  0.1583E-14  0.6702E-17  0.7122E-15  0.4060E-15  0.2251E-15  0.9567E-15  0.2481E-15  0.5423E-15  0.1796E-14  0.1210E-13  0.1337E-15  0.3503E-14  0.2781E-12  0.4188E-14  0.8670E-13  0.3121E-14  0.1083E-12  0.2660E-14
         767   587.9       11.19      0.2048E-12  0.1313E-14  0.7093E-15  0.1537E-14  0.9152E-15  0.6127E-15  0.4225E-15  0.3576E-15  0.3058E-15  0.1695E-15  0.8211E-16  0.1423E-15  0.6025E-15  0.1754E-14  0.1889E-14  0.5881E-15  0.5576E-15  0.4351E-15  0.1695E-14  0.5103E-15  0.2810E-14  0.4935E-16  0.2123E-15  0.6373E-14  0.3199E-14  0.2109E-15  0.2437E-37  0.4281E-16  0.1436E-12  0.1996E-17  0.1623E-16  0.1582E-14  0.6683E-17  0.7119E-15  0.4057E-15  0.2250E-15  0.9568E-15  0.2481E-15  0.5419E-15  0.1797E-14  0.1213E-13  0.1343E-15  0.3524E-14  0.2783E-12  0.4213E-14  0.8677E-13  0.3137E-14  0.1083E-12  0.2676E-14
         768   589.5       11.21      0.2049E-12  0.1310E-14  0.7101E-15  0.1534E-14  0.9130E-15  0.6112E-15  0.4215E-15  0.3568E-15  0.3051E-15  0.1691E-15  0.8193E-16  0.1425E-15  0.6035E-15  0.1756E-14  0.1892E-14  0.5891E-15  0.5584E-15  0.4357E-15  0.1699E-14  0.5109E-15  0.2815E-14  0.4945E-16  0.2129E-15  0.6406E-14  0.3220E-14  0.2125E-15  0.2515E-37  0.4279E-16  0.1437E-12  0.1991E-17  0.1619E-16  0.1581E-14  0.6663E-17  0.7115E-15  0.4055E-15  0.2248E-15  0.9568E-15  0.2482E-15  0.5414E-15  0.1797E-14  0.1215E-13  0.1350E-15  0.3545E-14  0.2785E-12  0.4238E-14  0.8684E-13  0.3154E-14  0.1083E-12  0.2693E-14
         769   591.0       11.23      0.2050E-12  0.1307E-14  0.7109E-15  0.1530E-14  0.9109E-15  0.6097E-15  0.4205E-15  0.3559E-15  0.3044E-15  0.1688E-15  0.8175E-16  0.1427E-15  0.6045E-15  0.1758E-14  0.1895E-14  0.5901E-15  0.5593E-15  0.4363E-15  0.1704E-14  0.5115E-15  0.2820E-14  0.4955E-16  0.2135E-15  0.6438E-14  0.3241E-14  0.2141E-15  0.2366E-37  0.4276E-16  0.1439E-12  0.1985E-17  0.1614E-16  0.1581E-14  0.6644E-17  0.7111E-15  0.4053E-15  0.2247E-15  0.9568E-15  0.2483E-15  0.5409E-15  0.1797E-14  0.1217E-13  0.1357E-15  0.3566E-14  0.2787E-12  0.4263E-14  0.8691E-13  0.3171E-14  0.1084E-12  0.2709E-14
         770   592.5       11.25      0.2051E-12  0.1304E-14  0.7117E-15  0.1527E-14  0.9087E-15  0.6083E-15  0.4195E-15  0.3551E-15  0.3037E-15  0.1684E-15  0.8157E-16  0.1430E-15  0.6054E-15  0.1761E-14  0.1898E-14  0.5911E-15  0.5601E-15  0.4369E-15  0.1708E-14  0.5121E-15  0.2825E-14  0.4964E-16  0.2142E-15  0.6471E-14  0.3262E-14  0.2157E-15  0.2519E-37  0.4274E-16  0.1440E-12  0.1979E-17  0.1609E-16  0.1580E-14  0.6624E-17  0.7108E-15  0.4050E-15  0.2245E-15  0.9568E-15  0.2484E-15  0.5405E-15  0.1798E-14  0.1220E-13  0.1363E-15  0.3588E-14  0.2789E-12  0.4288E-14  0.8698E-13  0.3187E-14  0.1084E-12  0.2725E-14
         771   594.1       11.27      0.2053E-12  0.1301E-14  0.7125E-15  0.1523E-14  0.9066E-15  0.6068E-15  0.4185E-15  0.3543E-15  0.3030E-15  0.1680E-15  0.8140E-16  0.1432E-15  0.6063E-15  0.1763E-14  0.1901E-14  0.5921E-15  0.5610E-15  0.4376E-15  0.1712E-14  0.5127E-15  0.2830E-14  0.4974E-16  0.2148E-15  0.6503E-14  0.3284E-14  0.2172E-15  0.2491E-37  0.4272E-16  0.1442E-12  0.1973E-17  0.1604E-16  0.1579E-14  0.6605E-17  0.7104E-15  0.4048E-15  0.2244E-15  0.9568E-15  0.2485E-15  0.5400E-15  0.1798E-14  0.1222E-13  0.1370E-15  0.3609E-14  0.2791E-12  0.4313E-14  0.8706E-13  0.3204E-14  0.1085E-12  0.2742E-14
         772   595.6       11.29      0.2054E-12  0.1298E-14  0.7133E-15  0.1519E-14  0.9044E-15  0.6054E-15  0.4175E-15  0.3534E-15  0.3023E-15  0.1676E-15  0.8122E-16  0.1434E-15  0.6073E-15  0.1765E-14  0.1904E-14  0.5931E-15  0.5618E-15  0.4382E-15  0.1716E-14  0.5134E-15  0.2836E-14  0.4984E-16  0.2154E-15  0.6536E-14  0.3305E-14  0.2188E-15  0.2429E-37  0.4269E-16  0.1443E-12  0.1968E-17  0.1600E-16  0.1578E-14  0.6585E-17  0.7100E-15  0.4045E-15  0.2242E-15  0.9568E-15  0.2485E-15  0.5395E-15  0.1798E-14  0.1224E-13  0.1377E-15  0.3630E-14  0.2793E-12  0.4338E-14  0.8713E-13  0.3221E-14  0.1085E-12  0.2758E-14
         773   597.2       11.31      0.2055E-12  0.1295E-14  0.7141E-15  0.1516E-14  0.9023E-15  0.6039E-15  0.4165E-15  0.3526E-15  0.3016E-15  0.1673E-15  0.8105E-16  0.1436E-15  0.6082E-15  0.1767E-14  0.1907E-14  0.5941E-15  0.5626E-15  0.4388E-15  0.1720E-14  0.5140E-15  0.2841E-14  0.4993E-16  0.2160E-15  0.6569E-14  0.3326E-14  0.2204E-15  0.2369E-37  0.4267E-16  0.1445E-12  0.1962E-17  0.1595E-16  0.1577E-14  0.6566E-17  0.7097E-15  0.4043E-15  0.2241E-15  0.9568E-15  0.2486E-15  0.5391E-15  0.1799E-14  0.1227E-13  0.1383E-15  0.3652E-14  0.2795E-12  0.4364E-14  0.8720E-13  0.3238E-14  0.1086E-12  0.2775E-14
         774   598.7       11.33      0.2056E-12  0.1292E-14  0.7149E-15  0.1512E-14  0.9001E-15  0.6025E-15  0.4156E-15  0.3518E-15  0.3009E-15  0.1669E-15  0.8087E-16  0.1438E-15  0.6092E-15  0.1769E-14  0.1910E-14  0.5950E-15  0.5635E-15  0.4394E-15  0.1724E-14  0.5146E-15  0.2846E-14  0.5003E-16  0.2166E-15  0.6602E-14  0.3348E-14  0.2220E-15  0.2461E-37  0.4265E-16  0.1447E-12  0.1956E-17  0.1590E-16  0.1576E-14  0.6547E-17  0.7093E-15  0.4041E-15  0.2239E-15  0.9568E-15  0.2487E-15  0.5386E-15  0.1799E-14  0.1229E-13  0.1390E-15  0.3674E-14  0.2797E-12  0.4389E-14  0.8727E-13  0.3255E-14  0.1086E-12  0.2791E-14
         775   600.3       11.35      0.2057E-12  0.1289E-14  0.7157E-15  0.1509E-14  0.8980E-15  0.6011E-15  0.4146E-15  0.3510E-15  0.3003E-15  0.1665E-15  0.8069E-16  0.1440E-15  0.6101E-15  0.1771E-14  0.1913E-14  0.5960E-15  0.5643E-15  0.4400E-15  0.1729E-14  0.5152E-15  0.2851E-14  0.5013E-16  0.2173E-15  0.6635E-14  0.3370E-14  0.2236E-15  0.2403E-37  0.4263E-16  0.1448E-12  0.1950E-17  0.1586E-16  0.1576E-14  0.6528E-17  0.7089E-15  0.4038E-15  0.2238E-15  0.9568E-15  0.2488E-15  0.5381E-15  0.1799E-14  0.1232E-13  0.1397E-15  0.3695E-14  0.2799E-12  0.4414E-14  0.8734E-13  0.3272E-14  0.1087E-12  0.2808E-14
         776   601.8       11.38      0.2059E-12  0.1286E-14  0.7165E-15  0.1505E-14  0.8959E-15  0.5996E-15  0.4136E-15  0.3502E-15  0.2996E-15  0.1662E-15  0.8052E-16  0.1442E-15  0.6110E-15  0.1773E-14  0.1915E-14  0.5970E-15  0.5651E-15  0.4407E-15  0.1733E-14  0.5157E-15  0.2856E-14  0.5022E-16  0.2179E-15  0.6668E-14  0.3391E-14  0.2253E-15  0.2445E-37  0.4260E-16  0.1450E-12  0.1945E-17  0.1581E-16  0.1575E-14  0.6509E-17  0.7085E-15  0.4036E-15  0.2236E-15  0.9569E-15  0.2488E-15  0.5376E-15  0.1800E-14  0.1234E-13  0.1404E-15  0.3717E-14  0.2801E-12  0.4440E-14  0.8741E-13  0.3289E-14  0.1087E-12  0.2825E-14
         777   603.4       11.40      0.2060E-12  0.1283E-14  0.7173E-15  0.1502E-14  0.8938E-15  0.5982E-15  0.4126E-15  0.3494E-15  0.2989E-15  0.1658E-15  0.8035E-16  0.1444E-15  0.6120E-15  0.1775E-14  0.1918E-14  0.5980E-15  0.5659E-15  0.4413E-15  0.1737E-14  0.5163E-15  0.2861E-14  0.5032E-16  0.2185E-15  0.6701E-14  0.3413E-14  0.2269E-15  0.2375E-37  0.4258E-16  0.1451E-12  0.1939E-17  0.1576E-16  0.1574E-14  0.6490E-17  0.7081E-15  0.4033E-15  0.2234E-15  0.9569E-15  0.2489E-15  0.5372E-15  0.1800E-14  0.1236E-13  0.1410E-15  0.3739E-14  0.2802E-12  0.4466E-14  0.8748E-13  0.3306E-14  0.1087E-12  0.2842E-14
         778   604.9       11.42      0.2061E-12  0.1280E-14  0.7181E-15  0.1498E-14  0.8916E-15  0.5968E-15  0.4117E-15  0.3485E-15  0.2982E-15  0.1654E-15  0.8017E-16  0.1447E-15  0.6129E-15  0.1777E-14  0.1921E-14  0.5989E-15  0.5667E-15  0.4419E-15  0.1741E-14  0.5169E-15  0.2866E-14  0.5041E-16  0.2191E-15  0.6734E-14  0.3435E-14  0.2285E-15  0.2411E-37  0.4256E-16  0.1453E-12  0.1934E-17  0.1572E-16  0.1573E-14  0.6471E-17  0.7077E-15  0.4031E-15  0.2233E-15  0.9568E-15  0.2490E-15  0.5367E-15  0.1800E-14  0.1239E-13  0.1417E-15  0.3761E-14  0.2804E-12  0.4491E-14  0.8755E-13  0.3323E-14  0.1088E-12  0.2858E-14
